Time,Date,Year,Month,DoY,HoD,netShortWave,netLongWave,availableEnergy,airTemp,gradientTemp,windSpeed,vaporPressureDeficit,precipitation,green,plantHeight,soilCO2Flux0,soilCO2Flux1,soilWaterContent,soilWaterPotential
2021-04-13 11:30:00,2021-04-13,2021,4,103,11,767.8,-186.9,438.01,13.1,16.7,2.55,0.48,0.0,,0.13,,3.76,0.088,
2021-04-13 12:30:00,2021-04-13,2021,4,103,12,769.5,-196.8,436.65,13.9,17.9,2.67,0.56,0.0,,0.13,,4.92,0.087,
2021-04-13 13:30:00,2021-04-13,2021,4,103,13,709.5,-204.7,389.9,14.0,18.4,2.62,0.59,0.0,,0.13,,6.13,0.087,
2021-04-13 14:30:00,2021-04-13,2021,4,103,14,533.1,-197.0,244.23,13.7,16.5,2.74,0.57,0.0,,0.13,,6.05,0.087,
2021-04-13 15:30:00,2021-04-13,2021,4,103,15,57.48,-127.9,-61.69,13.1,5.5,2.53,0.54,0.0,,0.13,,5.76,0.087,
2021-04-13 16:30:00,2021-04-13,2021,4,103,16,34.84,-112.7,-30.56,11.7,3.3,2.31,0.45,0.0,,0.13,,4.7,0.087,
2021-04-13 17:30:00,2021-04-13,2021,4,103,17,21.45,-106.1,-29.98,10.4,2.4,2.07,0.34,0.0,,0.13,,4.91,0.087,
2021-04-13 18:30:00,2021-04-13,2021,4,103,18,3.53,-100.9,-36.54,9.2,1.6,1.93,0.25,0.0,,0.13,,4.77,0.087,
2021-04-13 19:30:00,2021-04-13,2021,4,103,19,0.0,-72.0,-10.46,8.0,1.8,2.07,0.18,0.0,,0.13,,,0.087,
2021-04-13 20:30:00,2021-04-13,2021,4,103,20,0.0,-62.6,-10.24,7.8,1.8,1.4,0.16,0.0,,0.13,,5.09,0.086,
2021-04-13 21:30:00,2021-04-13,2021,4,103,21,0.0,-41.2,6.99,7.7,1.9,1.44,0.14,0.0,,0.13,,4.72,0.087,
2021-04-13 22:30:00,2021-04-13,2021,4,103,22,0.0,-22.2,17.84,7.8,2.1,1.65,0.13,0.0,,0.13,,4.77,0.087,
2021-04-13 23:30:00,2021-04-13,2021,4,103,23,0.0,-22.0,13.43,7.7,2.1,1.2,0.13,0.0,,0.13,,5.12,0.087,
2021-04-14 00:30:00,2021-04-14,2021,4,104,0,0.0,-22.8,9.56,7.7,1.9,1.25,0.13,0.0,,0.13,,5.02,0.087,
2021-04-14 01:30:00,2021-04-14,2021,4,104,1,0.0,-29.4,1.94,7.7,1.5,1.07,0.12,0.0,,0.13,,5.4,0.087,
2021-04-14 02:30:00,2021-04-14,2021,4,104,2,0.0,-24.6,5.59,7.7,1.4,0.88,0.12,0.0,,0.13,,5.23,0.087,
2021-04-14 03:30:00,2021-04-14,2021,4,104,3,0.0,-40.7,-12.25,7.7,0.9,0.78,0.11,0.0,,0.13,,5.14,0.087,
2021-04-14 04:30:00,2021-04-14,2021,4,104,4,0.0,-68.7,-31.96,7.1,-0.1,0.72,0.11,0.0,,0.13,,4.43,0.087,
2021-04-14 05:30:00,2021-04-14,2021,4,104,5,4.07,-26.8,9.13,7.3,0.6,1.35,0.12,0.0,,0.13,,4.69,0.086,
2021-04-14 06:30:00,2021-04-14,2021,4,104,6,73.58,-81.3,21.58,7.5,-0.1,1.26,0.13,0.0,,0.13,,5.18,0.086,
2021-04-14 07:30:00,2021-04-14,2021,4,104,7,246.99,-97.7,153.85,9.0,2.4,1.62,0.23,0.0,,0.13,,5.57,0.086,
2021-04-14 08:30:00,2021-04-14,2021,4,104,8,435.1,-124.2,260.18,10.6,7.0,2.11,0.37,0.0,,0.13,,5.12,0.086,
2021-04-14 09:30:00,2021-04-14,2021,4,104,9,582.6,-156.1,321.08,12.0,12.2,2.06,0.48,0.0,,0.13,,4.34,0.086,
2021-04-14 10:30:00,2021-04-14,2021,4,104,10,701.6,-183.0,384.06,13.3,15.9,1.92,0.62,0.0,,0.13,,3.56,0.086,
2021-04-14 11:30:00,2021-04-14,2021,4,104,11,764.1,-198.9,416.97,14.2,18.4,2.64,0.7,0.0,,0.13,,3.4,0.086,
2021-04-14 12:30:00,2021-04-14,2021,4,104,12,764.1,-206.2,422.37,13.8,20.0,2.8,0.59,0.0,,0.13,,4.48,0.086,
2021-04-14 13:30:00,2021-04-14,2021,4,104,13,699.9,-209.0,379.4,13.3,20.4,2.61,0.49,0.0,,0.13,,5.71,0.086,
2021-04-14 14:30:00,2021-04-14,2021,4,104,14,511.8,-195.9,228.13,12.6,18.4,2.62,0.42,0.0,,0.13,,5.65,0.086,
2021-04-14 15:30:00,2021-04-14,2021,4,104,15,90.08,-127.5,-35.52,11.6,8.6,2.31,0.34,0.0,,0.13,,5.38,0.086,
2021-04-14 16:30:00,2021-04-14,2021,4,104,16,36.26,-113.3,-33.12,11.2,5.0,1.46,0.35,0.0,,0.13,,4.58,0.085,
2021-04-14 17:30:00,2021-04-14,2021,4,104,17,21.23,-105.2,-32.63,10.9,3.3,0.77,0.38,0.0,,0.13,,4.99,0.086,
2021-04-14 18:30:00,2021-04-14,2021,4,104,18,3.63,-98.8,-38.52,10.0,2.2,0.68,0.35,0.0,,0.13,,4.81,0.086,
2021-04-14 19:30:00,2021-04-14,2021,4,104,19,0.0,-92.8,-32.44,8.6,1.8,0.84,0.19,0.0,,0.13,,4.78,0.085,
2021-04-14 20:30:00,2021-04-14,2021,4,104,20,0.0,-89.0,-28.83,8.9,0.5,1.02,0.3,0.0,,0.13,,3.78,0.085,
2021-04-14 21:30:00,2021-04-14,2021,4,104,21,0.0,-85.9,-29.25,8.9,-0.2,0.92,0.32,0.0,,0.13,,3.83,0.085,
2021-04-14 22:30:00,2021-04-14,2021,4,104,22,0.0,-36.1,10.4,8.2,1.6,0.55,0.18,0.0,,0.13,,4.12,0.085,
2021-04-14 23:30:00,2021-04-14,2021,4,104,23,0.0,-25.9,6.62,8.6,2.0,1.0,0.08,0.0,,0.13,,5.33,0.085,
2021-04-15 00:30:00,2021-04-15,2021,4,105,0,0.0,-32.4,-1.01,8.3,1.8,1.12,0.07,0.0,,0.13,,4.52,0.085,
2021-04-15 01:30:00,2021-04-15,2021,4,105,1,0.0,-45.0,-13.63,8.0,1.4,0.8,0.06,0.0,,0.13,,4.53,0.085,
2021-04-15 02:30:00,2021-04-15,2021,4,105,2,0.0,-29.4,2.8,7.8,1.6,0.8,0.07,0.0,,0.13,,4.54,0.085,
2021-04-15 03:30:00,2021-04-15,2021,4,105,3,0.0,-19.1,8.5,7.9,1.8,0.7,0.06,0.0,,0.13,,4.52,0.085,
2021-04-15 04:30:00,2021-04-15,2021,4,105,4,0.0,-27.3,-1.62,7.8,1.4,0.82,0.07,0.0,,0.13,,,0.085,
2021-04-15 05:30:00,2021-04-15,2021,4,105,5,2.88,-32.3,-4.19,7.7,1.3,1.06,0.08,0.0,,0.13,,4.4,0.085,
2021-04-15 06:30:00,2021-04-15,2021,4,105,6,61.31,-63.2,23.71,7.5,1.3,1.03,0.07,0.0,,0.13,,4.24,0.085,
2021-04-15 07:30:00,2021-04-15,2021,4,105,7,258.18,-108.4,150.44,9.0,3.7,1.35,0.1,0.0,,0.13,,4.43,0.085,
2021-04-15 08:30:00,2021-04-15,2021,4,105,8,453.8,-135.6,264.63,10.8,8.2,2.06,0.28,0.0,,0.13,,4.3,0.085,
2021-04-15 09:30:00,2021-04-15,2021,4,105,9,597.9,-168.2,322.76,12.1,13.5,2.01,0.39,0.0,,0.13,,3.54,0.085,
2021-04-15 10:30:00,2021-04-15,2021,4,105,10,714.3,-195.3,383.06,12.4,17.8,2.1,0.42,0.0,,0.13,,3.12,0.085,
2021-04-15 11:30:00,2021-04-15,2021,4,105,11,778.2,-212.9,420.46,12.8,20.6,2.51,0.46,0.0,,0.13,,2.76,0.085,
2021-04-15 12:30:00,2021-04-15,2021,4,105,12,785.2,-221.9,427.69,12.8,22.0,2.81,0.48,0.0,,0.13,,3.94,0.085,
2021-04-15 13:30:00,2021-04-15,2021,4,105,13,730.4,-228.7,389.63,12.8,22.3,2.52,0.52,0.0,,0.13,,4.16,0.084,
2021-04-15 14:30:00,2021-04-15,2021,4,105,14,553.6,-219.1,244.19,12.1,20.1,2.66,0.42,0.0,,0.13,,4.67,0.084,
2021-04-15 15:30:00,2021-04-15,2021,4,105,15,40.85,-138.1,-84.4,12.3,6.9,2.07,0.52,0.0,,0.13,,4.29,0.084,
2021-04-15 16:30:00,2021-04-15,2021,4,105,16,26.66,-121.8,-46.71,12.1,3.9,0.91,0.65,0.0,,0.13,,4.43,0.084,
2021-04-15 17:30:00,2021-04-15,2021,4,105,17,17.69,-112.9,-39.49,10.9,3.1,0.68,0.49,0.0,,0.13,,4.29,0.084,
2021-04-15 18:30:00,2021-04-15,2021,4,105,18,3.12,-105.2,-46.28,9.3,2.7,0.61,0.27,0.0,,0.13,,4.2,0.084,
2021-04-15 19:30:00,2021-04-15,2021,4,105,19,0.0,-92.7,-30.96,7.6,2.6,0.63,0.15,0.0,,0.13,,4.01,0.084,
2021-04-15 20:30:00,2021-04-15,2021,4,105,20,0.0,-58.3,-3.17,7.4,3.0,0.58,0.1,0.0,,0.13,,3.85,0.084,
2021-04-15 21:30:00,2021-04-15,2021,4,105,21,0.0,-37.0,10.93,7.6,3.1,1.09,0.08,0.0,,0.13,,3.95,0.084,
2021-04-15 22:30:00,2021-04-15,2021,4,105,22,0.0,-25.9,13.33,7.6,3.3,1.43,0.07,0.0,,0.13,,3.63,0.084,
2021-04-15 23:30:00,2021-04-15,2021,4,105,23,0.0,-26.7,9.28,7.4,3.2,0.84,0.07,0.0,,0.13,,4.09,0.084,
2021-04-16 00:30:00,2021-04-16,2021,4,106,0,0.0,-23.8,10.09,7.3,3.1,0.82,0.07,0.0,,0.13,,3.8,0.084,
2021-04-16 01:30:00,2021-04-16,2021,4,106,1,0.0,-25.8,7.07,7.0,3.0,0.83,0.07,0.0,,0.13,,3.78,0.084,
2021-04-16 02:30:00,2021-04-16,2021,4,106,2,0.0,-31.7,1.35,6.8,2.7,0.65,0.06,0.0,,0.13,,3.69,0.084,
2021-04-16 03:30:00,2021-04-16,2021,4,106,3,0.0,-20.6,9.58,6.7,2.9,0.92,0.06,0.0,,0.13,,3.76,0.084,
2021-04-16 04:30:00,2021-04-16,2021,4,106,4,0.0,-17.3,11.3,6.7,2.7,1.01,0.06,0.0,,0.13,,3.65,0.084,
2021-04-16 05:30:00,2021-04-16,2021,4,106,5,2.44,-16.2,13.72,6.5,2.9,0.94,0.05,0.0,,0.13,,3.47,0.084,
2021-04-16 06:30:00,2021-04-16,2021,4,106,6,27.84,-18.8,32.1,6.3,3.5,0.94,0.03,0.0,,0.13,,3.36,0.084,
2021-04-16 07:30:00,2021-04-16,2021,4,106,7,140.7,-56.3,92.67,6.7,5.3,1.04,0.02,0.0,,0.13,,3.45,0.084,
2021-04-16 08:30:00,2021-04-16,2021,4,106,8,445.2,-133.2,265.3,9.4,9.6,1.38,0.15,0.0,,0.13,,3.83,0.084,
2021-04-16 09:30:00,2021-04-16,2021,4,106,9,590.1,-168.7,318.07,11.6,14.6,1.6,0.35,0.0,,0.13,,3.27,0.084,
2021-04-16 10:30:00,2021-04-16,2021,4,106,10,702.7,-193.5,374.85,12.5,18.4,2.14,0.42,0.0,,0.13,,2.5,0.084,
2021-04-16 11:30:00,2021-04-16,2021,4,106,11,762.6,-210.3,409.86,12.6,21.3,2.44,0.42,0.0,,0.13,,2.34,0.084,
2021-04-16 12:30:00,2021-04-16,2021,4,106,12,769.3,-221.0,411.87,12.9,23.1,2.7,0.43,0.0,,0.13,,3.37,0.084,
2021-04-16 13:30:00,2021-04-16,2021,4,106,13,712.3,-221.8,375.96,13.5,22.7,2.51,0.48,0.0,,0.13,,3.98,0.084,
2021-04-16 14:30:00,2021-04-16,2021,4,106,14,554.2,-194.1,308.15,13.0,16.9,1.86,0.46,0.0,,0.13,,3.06,0.084,
2021-04-16 15:30:00,2021-04-16,2021,4,106,15,48.52,-122.8,-20.08,12.1,6.3,1.79,0.41,0.0,,0.13,,4.88,0.088,
2021-04-16 16:30:00,2021-04-16,2021,4,106,16,32.12,-108.2,-0.93,11.5,4.1,1.16,0.38,0.0,,0.13,,4.56,0.09,
2021-04-16 17:30:00,2021-04-16,2021,4,106,17,25.58,-100.5,-4.13,9.7,4.1,1.1,0.21,0.0,,0.13,,5.11,0.092,
2021-04-16 18:30:00,2021-04-16,2021,4,106,18,6.45,-88.6,-12.47,8.5,3.7,0.84,0.13,0.0,,0.13,,5.07,0.092,
2021-04-16 19:30:00,2021-04-16,2021,4,106,19,0.0,-53.0,11.73,8.0,3.8,0.77,0.1,0.0,,0.13,,5.38,0.092,
2021-04-16 20:30:00,2021-04-16,2021,4,106,20,0.0,-30.4,25.87,8.0,3.8,0.9,0.07,0.0,,0.13,,5.54,0.093,
2021-04-16 21:30:00,2021-04-16,2021,4,106,21,0.0,-28.1,22.64,7.9,3.5,0.98,0.06,0.0,,0.13,,5.21,0.094,
2021-04-16 22:30:00,2021-04-16,2021,4,106,22,0.0,-20.2,24.89,7.8,3.4,0.98,0.06,0.0,,0.13,,5.44,0.094,
2021-04-16 23:30:00,2021-04-16,2021,4,106,23,0.0,-19.1,23.28,7.6,3.3,1.09,0.05,0.0,,0.13,,5.45,0.094,
2021-04-17 00:30:00,2021-04-17,2021,4,107,0,0.0,-19.9,19.34,7.5,3.1,0.96,0.05,0.0,,0.13,,5.72,0.095,
2021-04-17 01:30:00,2021-04-17,2021,4,107,1,0.0,-18.4,18.25,7.6,2.8,0.99,0.05,0.0,,0.13,,5.45,0.095,
2021-04-17 02:30:00,2021-04-17,2021,4,107,2,0.0,-17.5,17.68,7.3,2.8,1.05,0.04,0.0,,0.13,,5.68,0.095,
2021-04-17 03:30:00,2021-04-17,2021,4,107,3,0.0,-16.4,17.18,7.0,2.8,0.99,0.04,0.0,,0.13,,5.53,0.096,
2021-04-17 04:30:00,2021-04-17,2021,4,107,4,0.0,-15.8,16.97,6.9,2.7,0.93,0.03,0.0,,0.13,,5.56,0.096,
2021-04-17 05:30:00,2021-04-17,2021,4,107,5,3.28,-15.4,18.84,6.9,2.6,0.96,0.02,0.0,,0.13,,5.59,0.096,
2021-04-17 06:30:00,2021-04-17,2021,4,107,6,42.66,-19.3,47.16,6.9,3.1,0.82,0.01,0.0,,0.13,,5.83,0.096,
2021-04-17 07:30:00,2021-04-17,2021,4,107,7,193.29,-68.9,124.44,7.7,4.9,0.82,0.01,0.0,,0.13,,6.21,0.096,
2021-04-17 08:30:00,2021-04-17,2021,4,107,8,489.28,-126.1,307.96,11.1,6.8,1.2,0.18,0.0,,0.13,,6.1,0.097,
2021-04-17 09:30:00,2021-04-17,2021,4,107,9,646.1,-148.9,398.62,12.8,10.0,1.72,0.36,0.0,,0.13,,5.64,0.096,
2021-04-17 10:30:00,2021-04-17,2021,4,107,10,764.5,-163.9,484.92,13.9,12.2,1.92,0.48,0.0,,0.13,,4.38,0.097,
2021-04-17 11:30:00,2021-04-17,2021,4,107,11,821.8,-172.3,537.26,14.2,13.9,2.74,0.5,0.0,,0.13,,4.03,0.097,
2021-04-17 12:30:00,2021-04-17,2021,4,107,12,822.8,-180.9,536.49,16.1,14.1,2.19,0.67,0.0,,0.13,,5.46,0.096,
2021-04-17 13:30:00,2021-04-17,2021,4,107,13,756.0,-188.1,476.63,16.5,14.3,1.6,0.71,0.0,,0.13,,7.55,0.096,
2021-04-17 14:30:00,2021-04-17,2021,4,107,14,564.4,-184.1,304.52,15.5,13.8,1.89,0.61,0.0,,0.13,,7.2,0.096,
2021-04-17 15:30:00,2021-04-17,2021,4,107,15,45.56,-118.3,-55.54,15.1,4.3,1.22,0.57,0.0,,0.13,,6.81,0.096,
2021-04-17 16:30:00,2021-04-17,2021,4,107,16,31.55,-102.1,-25.45,15.8,1.2,0.75,0.64,0.0,,0.13,,5.92,0.096,
2021-04-17 17:30:00,2021-04-17,2021,4,107,17,20.73,-93.5,-22.12,17.0,-1.6,0.75,0.95,0.0,,0.13,,6.17,0.097,
2021-04-17 18:30:00,2021-04-17,2021,4,107,18,5.47,-89.8,-30.83,16.4,-2.6,0.72,0.97,0.0,,0.13,,6.76,0.096,
2021-04-17 19:30:00,2021-04-17,2021,4,107,19,0.0,-85.3,-28.11,15.5,-3.4,0.82,1.0,0.0,,0.13,,5.22,0.097,
2021-04-17 20:30:00,2021-04-17,2021,4,107,20,0.0,-79.9,-21.02,16.1,-4.7,0.87,1.19,0.0,,0.13,,5.17,0.097,
2021-04-17 21:30:00,2021-04-17,2021,4,107,21,0.0,-76.9,-25.51,16.3,-5.2,0.88,1.22,0.0,,0.13,,5.86,0.097,
2021-04-17 22:30:00,2021-04-17,2021,4,107,22,0.0,-77.2,-29.4,16.0,-5.4,0.78,1.15,0.0,,0.13,,6.45,0.097,
2021-04-17 23:30:00,2021-04-17,2021,4,107,23,0.0,-78.3,-32.9,15.5,-5.3,1.18,1.05,0.0,,0.13,,6.41,0.097,
2021-04-18 00:30:00,2021-04-18,2021,4,108,0,0.0,-79.9,-36.78,15.2,-5.3,1.58,1.0,0.0,,0.13,,6.42,0.097,
2021-04-18 01:30:00,2021-04-18,2021,4,108,1,0.0,-79.0,-36.67,15.1,-5.5,1.61,1.03,0.0,,0.13,,6.4,0.097,
2021-04-18 02:30:00,2021-04-18,2021,4,108,2,0.0,-76.7,-37.49,16.5,-7.1,1.11,1.29,0.0,,0.13,,,0.097,
2021-04-18 03:30:00,2021-04-18,2021,4,108,3,0.0,-77.5,-40.33,15.7,-6.7,1.33,1.18,0.0,,0.13,,6.26,0.097,
2021-04-18 04:30:00,2021-04-18,2021,4,108,4,0.0,-75.7,-39.03,15.9,-7.1,1.39,1.25,0.0,,0.13,,5.94,0.097,
2021-04-18 05:30:00,2021-04-18,2021,4,108,5,4.13,-74.1,-34.49,16.6,-7.8,1.39,1.41,0.0,,0.13,,6.3,0.097,
2021-04-18 06:30:00,2021-04-18,2021,4,108,6,92.38,-77.7,42.94,16.8,-7.2,1.24,1.42,0.0,,0.13,,5.71,0.097,
2021-04-18 07:30:00,2021-04-18,2021,4,108,7,287.67,-98.9,174.28,19.7,-4.2,0.9,1.76,0.0,,0.13,,4.66,0.097,
2021-04-18 08:30:00,2021-04-18,2021,4,108,8,498.1,-132.4,285.27,18.4,3.4,1.23,1.16,0.0,,0.13,,5.63,0.097,
2021-04-18 09:30:00,2021-04-18,2021,4,108,9,646.6,-163.2,348.65,20.6,7.6,1.32,1.34,0.0,,0.13,,5.64,0.097,
2021-04-18 10:30:00,2021-04-18,2021,4,108,10,758.2,-183.6,412.5,22.8,10.3,1.41,1.68,0.0,,0.13,,4.92,0.097,
2021-04-18 11:30:00,2021-04-18,2021,4,108,11,809.2,-197.7,440.49,22.8,13.3,1.99,1.51,0.0,,0.13,,4.49,0.097,
2021-04-18 12:30:00,2021-04-18,2021,4,108,12,809.9,-210.2,435.78,22.4,15.6,2.38,1.46,0.0,,0.13,,6.08,0.097,
2021-04-18 13:30:00,2021-04-18,2021,4,108,13,745.6,-217.5,397.31,20.3,17.4,1.97,1.27,0.0,,0.13,,6.26,0.096,
2021-04-18 14:30:00,2021-04-18,2021,4,108,14,567.7,-216.9,237.12,20.8,15.5,1.74,1.37,0.0,,0.13,,7.33,0.096,
2021-04-18 15:30:00,2021-04-18,2021,4,108,15,38.43,-133.2,-96.08,18.7,4.6,0.99,1.15,0.0,,0.13,,7.32,0.096,
2021-04-18 16:30:00,2021-04-18,2021,4,108,16,27.16,-115.9,-48.69,17.0,2.8,0.49,0.84,0.0,,0.13,,6.0,0.096,
2021-04-18 17:30:00,2021-04-18,2021,4,108,17,18.09,-109.1,-41.3,14.4,2.6,0.53,0.56,0.0,,0.13,,6.38,0.096,
2021-04-18 18:30:00,2021-04-18,2021,4,108,18,4.19,-97.7,-36.09,14.3,0.9,0.65,0.64,0.0,,0.13,,5.82,0.096,
2021-04-18 19:30:00,2021-04-18,2021,4,108,19,0.0,-90.5,-30.62,15.3,-1.5,0.69,0.97,0.0,,0.13,,5.55,0.096,
2021-04-18 20:30:00,2021-04-18,2021,4,108,20,0.0,-88.8,-30.94,13.0,-0.4,0.48,0.65,0.0,,0.13,,5.46,0.096,
2021-04-18 21:30:00,2021-04-18,2021,4,108,21,0.0,-88.4,-31.67,11.4,0.0,0.56,0.47,0.0,,0.13,,5.56,0.096,
2021-04-18 22:30:00,2021-04-18,2021,4,108,22,0.0,-84.3,-29.07,11.2,-0.5,0.56,0.5,0.0,,0.13,,5.4,0.096,
2021-04-18 23:30:00,2021-04-18,2021,4,108,23,0.0,-84.0,-30.49,10.8,-0.8,0.59,0.46,0.0,,0.13,,5.31,0.096,
2021-04-19 00:30:00,2021-04-19,2021,4,109,0,0.0,-83.0,-30.3,9.8,-0.5,0.72,0.32,0.0,,0.13,,,0.096,
2021-04-19 01:30:00,2021-04-19,2021,4,109,1,0.0,-78.0,-27.52,8.8,-0.1,0.53,0.19,0.0,,0.13,,5.3,0.096,
2021-04-19 02:30:00,2021-04-19,2021,4,109,2,0.0,-27.0,14.78,8.0,1.8,0.9,0.08,0.0,,0.13,,5.21,0.096,
2021-04-19 03:30:00,2021-04-19,2021,4,109,3,0.0,-15.6,19.06,7.8,2.2,1.32,0.05,0.0,,0.13,,5.59,0.096,
2021-04-19 04:30:00,2021-04-19,2021,4,109,4,0.0,-13.8,16.33,7.5,2.5,1.5,0.03,0.0,,0.13,,5.44,0.096,
2021-04-19 05:30:00,2021-04-19,2021,4,109,5,1.83,-12.6,20.15,7.3,2.5,1.66,0.03,0.0,,0.13,,,0.096,
2021-04-19 06:30:00,2021-04-19,2021,4,109,6,22.22,-13.9,34.11,7.2,3.0,1.36,0.01,0.0,,0.13,,5.51,0.096,
2021-04-19 07:30:00,2021-04-19,2021,4,109,7,65.66,-18.7,62.59,7.3,3.9,1.23,0.0,0.0,,0.13,,5.59,0.096,
2021-04-19 08:30:00,2021-04-19,2021,4,109,8,189.79,-32.9,152.89,7.7,6.3,1.68,0.0,0.0,,0.13,,6.04,0.096,
2021-04-19 09:30:00,2021-04-19,2021,4,109,9,321.05,-56.6,226.88,8.8,9.0,2.07,0.05,0.0,,0.13,,6.13,0.096,
2021-04-19 10:30:00,2021-04-19,2021,4,109,10,706.8,-158.7,451.92,11.0,14.9,2.08,0.2,0.0,,0.13,,6.14,0.096,
2021-04-19 11:30:00,2021-04-19,2021,4,109,11,786.4,-192.0,448.47,13.2,18.4,1.87,0.42,0.0,,0.13,,,0.095,
2021-04-19 12:30:00,2021-04-19,2021,4,109,12,786.1,-204.2,434.98,14.7,19.5,2.04,0.58,0.0,,0.13,,4.79,0.095,
2021-04-19 13:30:00,2021-04-19,2021,4,109,13,730.7,-210.4,393.19,15.4,19.8,1.97,0.66,0.0,,0.13,,6.3,0.095,
2021-04-19 14:30:00,2021-04-19,2021,4,109,14,557.6,-208.9,237.53,16.3,17.7,1.86,0.76,0.0,,0.13,,6.7,0.095,
2021-04-19 15:30:00,2021-04-19,2021,4,109,15,42.02,-130.4,-94.88,15.7,5.3,2.01,0.72,0.0,,0.13,,6.54,0.095,
2021-04-19 16:30:00,2021-04-19,2021,4,109,16,32.62,-115.0,-41.67,13.6,3.6,1.7,0.57,0.0,,0.13,,4.9,0.095,
2021-04-19 17:30:00,2021-04-19,2021,4,109,17,17.49,-107.9,-42.07,12.6,2.4,0.95,0.48,0.0,,0.13,,5.26,0.095,
2021-04-19 18:30:00,2021-04-19,2021,4,109,18,4.73,-96.5,-40.41,10.9,2.1,0.91,0.31,0.0,,0.13,,5.36,0.094,
2021-04-19 19:30:00,2021-04-19,2021,4,109,19,0.0,-88.1,-30.53,10.8,0.9,0.87,0.35,0.0,,0.13,,4.92,0.094,
2021-04-19 20:30:00,2021-04-19,2021,4,109,20,0.0,-86.5,-29.81,10.4,0.4,0.72,0.35,0.0,,0.13,,5.16,0.094,
2021-04-19 21:30:00,2021-04-19,2021,4,109,21,0.0,-86.8,-32.11,9.7,0.2,0.91,0.26,0.0,,0.13,,4.87,0.094,
2021-04-19 22:30:00,2021-04-19,2021,4,109,22,0.0,-84.4,-30.89,9.0,0.1,0.76,0.2,0.0,,0.13,,5.26,0.094,
2021-04-19 23:30:00,2021-04-19,2021,4,109,23,0.0,-62.1,-11.64,8.4,0.6,1.12,0.13,0.0,,0.13,,4.72,0.094,
2021-04-20 00:30:00,2021-04-20,2021,4,110,0,0.0,-54.1,-9.89,8.2,0.8,1.12,0.09,0.0,,0.13,,4.59,0.094,
2021-04-20 01:30:00,2021-04-20,2021,4,110,1,0.0,-48.1,-7.4,8.0,0.8,1.24,0.07,0.0,,0.13,,5.0,0.094,
2021-04-20 02:30:00,2021-04-20,2021,4,110,2,0.0,-47.8,-6.84,7.9,0.3,1.09,0.07,0.0,,0.13,,4.84,0.094,
2021-04-20 03:30:00,2021-04-20,2021,4,110,3,0.0,-52.3,-8.96,7.7,-0.4,0.72,0.08,0.0,,0.13,,4.63,0.094,
2021-04-20 04:30:00,2021-04-20,2021,4,110,4,0.0,-38.9,3.25,7.5,-0.3,0.62,0.07,0.0,,0.13,,5.13,0.094,
2021-04-20 05:30:00,2021-04-20,2021,4,110,5,6.6,-32.3,14.38,7.5,-0.3,0.74,0.07,0.0,,0.13,,4.66,0.094,
2021-04-20 06:30:00,2021-04-20,2021,4,110,6,58.31,-27.5,57.31,7.8,1.0,0.96,0.04,0.0,,0.13,,5.48,0.094,
2021-04-20 07:30:00,2021-04-20,2021,4,110,7,155.99,-51.6,105.07,8.5,3.5,1.74,0.04,0.0,,0.13,,6.26,0.094,
2021-04-20 08:30:00,2021-04-20,2021,4,110,8,450.2,-119.9,281.85,10.6,7.8,2.23,0.15,0.0,,0.13,,5.35,0.094,
2021-04-20 09:30:00,2021-04-20,2021,4,110,9,576.7,-151.8,326.91,12.0,12.2,2.87,0.3,0.0,,0.13,,5.14,0.094,
2021-04-20 10:30:00,2021-04-20,2021,4,110,10,726.8,-185.9,403.89,13.2,17.0,2.77,0.43,0.0,,0.13,,3.94,0.094,
2021-04-20 11:30:00,2021-04-20,2021,4,110,11,781.1,-203.7,426.62,14.0,19.6,2.76,0.51,0.0,,0.13,,3.54,0.094,
2021-04-20 12:30:00,2021-04-20,2021,4,110,12,772.9,-213.3,417.47,14.9,20.6,2.78,0.59,0.0,,0.13,,4.55,0.094,
2021-04-20 13:30:00,2021-04-20,2021,4,110,13,731.8,-217.6,391.84,15.0,20.8,2.91,0.59,0.0,,0.13,,5.44,0.094,
2021-04-20 14:30:00,2021-04-20,2021,4,110,14,539.7,-208.0,231.13,14.4,19.0,2.61,0.53,0.0,,0.13,,5.45,0.093,
2021-04-20 15:30:00,2021-04-20,2021,4,110,15,53.18,-131.0,-75.56,13.7,6.7,2.34,0.5,0.0,,0.13,,5.21,0.093,
2021-04-20 16:30:00,2021-04-20,2021,4,110,16,49.59,-109.9,-20.87,12.3,5.1,1.85,0.37,0.0,,0.13,,4.26,0.093,
2021-04-20 17:30:00,2021-04-20,2021,4,110,17,22.26,-102.7,-33.53,11.9,3.5,0.83,0.35,0.0,,0.13,,4.9,0.093,
2021-04-20 18:30:00,2021-04-20,2021,4,110,18,5.37,-91.1,-35.45,11.1,2.6,0.74,0.29,0.0,,0.13,,4.39,0.093,
2021-04-20 19:30:00,2021-04-20,2021,4,110,19,0.0,-84.5,-30.35,9.9,2.2,0.74,0.21,0.0,,0.13,,5.1,0.093,
2021-04-20 20:30:00,2021-04-20,2021,4,110,20,0.0,-77.4,-22.85,9.6,1.6,0.72,0.19,0.0,,0.13,,4.97,0.093,
2021-04-20 21:30:00,2021-04-20,2021,4,110,21,0.0,-37.5,10.06,9.1,2.5,1.12,0.12,0.0,,0.13,,4.3,0.093,
